iter	Passed	Remaining
835	50330	9873
836	50388	9812
837	50451	9753
838	50521	9694
839	50590	9636
840	50650	9576
841	50710	9515
842	50775	9456
843	50840	9397
844	50903	9337
845	50963	9277
846	51022	9216
847	51082	9156
848	51144	9096
849	51208	9036
850	51271	8977
851	51333	8917
852	51390	8856
853	51451	8796
854	51505	8734
855	51562	8674
856	51632	8615
857	51691	8555
858	51751	8494
859	51821	8435
860	51878	8375
861	51934	8314
862	52000	8254
863	52070	8196
864	52131	8136
865	52190	8075
866	52258	8016
867	52318	7956
868	52385	7897
869	52447	7836
870	52509	7776
871	52571	7716
872	52632	7656
873	52691	7596
874	52753	7536
875	52820	7476
876	52877	7416
877	52944	7356
878	53003	7296
879	53060	7235
880	53123	7175
881	53187	7115
882	53250	7055
883	53307	6995
884	53369	6935
885	53442	6876
886	53504	6816
887	53571	6756
888	53628	6696
889	53686	6635
890	53753	6575
891	53821	6516
892	53892	6457
893	53953	6397
894	54022	6337
895	54080	6277
896	54138	6216
897	54202	6156
898	54264	6096
899	54317	6035
900	54380	5975
901	54438	5914
902	54505	5854
903	54564	5794
904	54621	5733
905	54678	5673
906	54744	5613
907	54811	5553
908	54878	5493
909	54940	5433
910	54999	5373
911	55061	5312
912	55126	5252
913	55184	5192
914	55249	5132
915	55309	5072
916	55368	5011
917	55432	4951
918	55494	4891
919	55558	4831
920	55623	4771
921	55692	4711
922	55745	4650
923	55817	4591
924	55876	4530
925	55933	4469
926	56000	4409
927	56061	4349
928	56123	4289
929	56181	4228
930	56240	4168
931	56306	4108
932	56365	4047
933	56435	3987
934	56497	3927
935	56557	3867
936	56616	3806
937	56676	3746
938	56732	3685
939	56796	3625
940	56861	3565
941	56931	3505
942	56997	3445
943	57071	3385
944	57125	3324
945	57189	3264
946	57253	3204
947	57309	3143
948	57380	3083
949	57446	3023
950	57503	2962
951	57561	2902
952	57619	2841
953	57684	2781
954	57748	2721
955	57805	2660
956	57867	2600
957	57921	2539
958	57981	2478
959	58038	2418
960	58101	2357
961	58161	2297
962	58224	2237
963	58282	2176
964	58337	2115
965	58415	2056
966	58471	1995
967	58536	1935
968	58602	1874
969	58664	1814
970	58736	1754
971	58802	1693
972	58864	1633
973	58925	1572
974	58988	1512
975	59054	1452
976	59118	1391
977	59180	1331
978	59238	1270
979	59297	1210
980	59361	1149
981	59422	1089
982	59479	1028
983	59547	968
984	59605	907
985	59666	847
986	59728	786
987	59796	726
988	59860	665
989	59918	605
990	59977	544
991	60035	484
992	60095	423
993	60155	363
994	60214	302
995	60277	242
996	60336	181
997	60396	121
998	60453	60
999	60513	0
