iter	Passed	Remaining
846	70344	12706
847	70439	12625
848	70539	12545
849	70629	12464
850	70737	12385
851	70830	12303
852	70936	12224
853	71035	12144
854	71118	12060
855	71200	11977
856	71285	11894
857	71368	11811
858	71446	11727
859	71528	11644
860	71609	11560
861	71691	11477
862	71776	11394
863	71859	11311
864	71942	11227
865	72022	11144
866	72108	11061
867	72200	10979
868	72272	10895
869	72372	10814
870	72451	10730
871	72538	10647
872	72621	10564
873	72718	10483
874	72799	10399
875	72884	10316
876	72979	10235
877	73067	10152
878	73163	10071
879	73252	9988
880	73335	9905
881	73446	9826
882	73536	9743
883	73633	9662
884	73721	9579
885	73807	9496
886	73896	9414
887	73969	9329
888	74056	9246
889	74134	9162
890	74229	9080
891	74306	8996
892	74380	8912
893	74459	8828
894	74534	8744
895	74621	8661
896	74711	8578
897	74794	8495
898	74878	8412
899	74956	8328
900	75025	8243
901	75109	8160
902	75183	8076
903	75271	7993
904	75356	7910
905	75440	7827
906	75518	7743
907	75600	7659
908	75681	7576
909	75767	7493
910	75844	7409
911	75921	7325
912	76001	7242
913	76080	7158
914	76161	7075
915	76240	6991
916	76317	6907
917	76389	6823
918	76472	6740
919	76550	6656
920	76628	6572
921	76709	6489
922	76786	6405
923	76882	6323
924	76957	6239
925	77038	6156
926	77109	6072
927	77186	5988
928	77266	5905
929	77349	5821
930	77426	5738
931	77509	5655
932	77592	5572
933	77672	5488
934	77747	5404
935	77831	5321
936	77909	5238
937	77986	5154
938	78073	5071
939	78152	4988
940	78238	4905
941	78311	4821
942	78402	4739
943	78481	4655
944	78569	4572
945	78653	4489
946	78728	4406
947	78804	4322
948	78885	4239
949	78978	4156
950	79072	4074
951	79157	3991
952	79242	3908
953	79322	3824
954	79406	3741
955	79487	3658
956	79566	3575
957	79647	3491
958	79758	3409
959	79847	3326
960	79928	3243
961	80025	3161
962	80113	3078
963	80207	2995
964	80305	2912
965	80396	2829
966	80470	2746
967	80549	2662
968	80635	2579
969	80732	2496
970	80812	2413
971	80909	2330
972	80999	2247
973	81077	2164
974	81162	2081
975	81253	1998
976	81331	1914
977	81411	1831
978	81499	1748
979	81569	1664
980	81653	1581
981	81729	1498
982	81850	1415
983	81930	1332
984	82035	1249
985	82136	1166
986	82205	1082
987	82278	999
988	82350	915
989	82424	832
990	82502	749
991	82576	665
992	82671	582
993	82744	499
994	82814	416
995	82890	332
996	82970	249
997	83045	166
998	83116	83
999	83189	0
